143,,MD04002,PT04324,,,,,PT03163,SILK ECRU OLLANTAY WRAP DRESS PF25,CANCELADO CORTADO,CLAUDIA,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012274,,"PRINTED CDC 16mm, art.090625/Jw PARKER - FASAC, ART FW26 ONEIRIC FLORALBLACK PINK 36 CM",1.35,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
144,,MD04003,PT04325,,,,#N/A,#N/A,,CANCELADO CORTADO,YAMILET,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00009044,,"LEAVES GUIPURE, PREVIEW, BLACK METALLIC SEQUINS",1.30,GUIPURE METALLIC SEQUINS,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, CAMBIA DE TELA  SOBRE LA MISMA FICHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
145,,MD04004,PT04326,FANTASIA TROPICAL MAXI SKIRT,DARK RED,2113,N/A,N/A,N/A,APROBADO,CLAUDIA,,,,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,FLATS 112CM,BACK ZIPPER,SI,N/A,N/A,TE00012302,,"PRINTED DOUBLE GGT, art.SI GGT 8200N - JOKERS, FW26 FANTASY BOUQUET MARSALA RED 25CM",1.40,SILK DOUBLE GEORGETTE,N/A,N/A,N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"6,11 MT
MOD DE ARTE",,x,#N/A,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,12,11,6,6,4,,,,,,59,,Referencia continua a producción,59,X,8,12,12,11,6,6,4,,,,,,59
146,,MD04005,PT04327,UNCOMPLICATED MIDI SKIRT,BLACK / SILVER,5399,,PT01813,DEFENSA NOBLE ANKLE SKIRT RE24,APROBADO,FER,,,,SKIRTS,MIDI,SK, 0-2-4-6-8-10-12 ,MIDI 92CM,FRONT ZIPPER,SI,EMBROIDERED,N/A,TE00007902,,LUREX JACQUARD 35497- EXT GE267 RE23 RTW CLERICCI LUREX JACQUARD 36cm,"1,46",ENGRAVED JACQUARD,,#N/A,#N/A,#N/A,N/A,SI,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,SI,BORDADO CON LENTEJUELA,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,1.78MT,,x,TERMINADO,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,"Que quede largo 92, adelantar un poquito más el bolsillo",,,,,,,Bordado aprobado de la falda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,8,8,2,2,2,,,,,,35,,Referencia continua a producción,35,X,6,7,8,8,2,2,2,,,,,,35
147,,MD04006,PT04328,,,,,PT03219,NEW DESTINY CAPE PF25,CANCELADO CORTADO,CLAUDIA,,,,OUTWEAR,CAPE,OW, 0-2-4-6-8-10-12 ,,,,,,TE00012304,,"PRINTED DOUBLE GGT, art.SI GGT 8200N - JOKERS, FW26 HIDDEN PARADISE MARSALA GREEN 67CM",1.40,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
148,,MD04007,PT04329,CEREMONIAL CUT PANT,,,N/A,N/A,N/A,JUST FOR SHOW,OSMAN,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00010072,,PAÑO ART. CU528 RATTI COLOR VINO CON RAYAS BLANCAS,1.48,WOOL,,#N/A,#N/A,#N/A,,,,,,,,,,,,"MAQUILA CUERO:
JONNY VARGAS",HEBILLA DE CUERO,128.500,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Que quede más como el pantalón wine que es más cuadradito,

4 cm de enresortado como el que esta haciendo burgos en los vestidos",,,,,,,,,,,,,CANCELADO QUE PARA SHOW POR EL MARGEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
149,,MD04008,PT04330,LUREX JACQUARD GREAT BASIN PANT ,BLACK,0002,,PT02300,GREAT BASIN PANT PF24,APROBADO,FER,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,PANT 105 CM,FRONT ZIPPER,SI,N/A,N/A,TE00012342,,"LUREX PALM JACQUARD, art.052489-000 - GENTILI, Col.BLACK",,LUREX PALM JACQUARD,,#N/A,#N/A,#N/A,N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,PDT FOTO,,,,,,,,,"1,72 MT
MOD DE ARTE",,,X,1.27MT,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,8,7,5,3,2,,,,,,39,,Referencia continua a producción,39,X,3,9,9,8,8,5,3,,,,,,45
150,,MD04012,PT04335,LUREX JACQUARD FORCE OF NATURE JACKET ,BLACK,0002,,PT02282,FORCE OF NATURE JACKET PF24,APROBADO,OSMAN,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,FRONT BUTTONS,SI,N/A,N/A,TE00012342,,"LUREX PALM JACQUARD, art.052489-000 - GENTILI, Col.BLACK",,LUREX PALM JACQUARD,TE00008973,,"SOLID PALM JACQUARD TOBAGO/5704/140, RATTI, BLACK 0002-A","1,4",N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"2,57 MT
MOD DE ARTE",,,X,"
1.74MT",,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,12,10,5,44,,Referencia continua a producción,44,X,,,,,,,,8,10,12,10,4,44
151,,MD04013,PT04332,OLIVE GREEN CAREFREE VEST,,,N/A,N/A,N/A,JUST FOR SHOW,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TEN0007422,,"CUERO CONFECCIÓN ATENAS, COL.MILITARY GREEN 19-0323 TCX p.29",N/A,LEATHER/LONG CURLY HAIR,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
152,,MD04014,PT04333,ECRU TEATRO DE LUZ TOP,,,N/A,N/A,N/A,CANCELADO CORTADO,MARIA DEL MAR,,,,TOPS,TOP,TP, S-M-L ,N/A,,,N/A,N/A,,,#N/A,#N/A,-,N/A,p,N/A,N/A,,,,,REF. 232,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
153,,MD04015,PT04334,CHOCOLATE/JADE PALMERA DE LA COSTA KIMONO,,,,PT01094,PALMERA DE LA COSTA KIMONO RE23,JUST FOR SHOW,BURGOS,,,,OUTWEAR,KIMONO,OW, S-M-L ,,,,EMBROIDERED,N/A,TE00011137,,"CDC EMBROIDERED - FW25, COL.CHOCOLATE/BRIGHT JADE
",,EMBROIDERED FABRIC,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Velvet de 2 cm para enmarcar
Puños escote 
Adicional se le pone hombreras

Largo producción 85 de cintura hacia abajo",,,,,,,,,JUST FOR SHOW ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
154,,MD04009,PT04331,DISTINCTIVE TOP,BLACK / GOLD,5602,N/A,N/A,N/A,APROBADO,CLAUDIA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,BACK BUTTONS,NO,WITH SLIP TOP,N/A,TE00011499,,"VISCOSE DEVORE, ART.FNC.583 - ARGOMENTI, COL.BLACK/GOLD",1.35,VELVET DEVORE,TE00000157,,CREPE DE CHINA NUDE PV1200 #3 SHADE C 29107,"1,1",N/A,N/A,SI,N/A,N/A,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"2,13 MT",,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Escote en velvet negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,6,5,3,0,0,,,,,,22,,Referencia continua a producción,22,,,,,,,,,,,,,,0
155,,MD04010,PT04336,BLACK/GOLD MYSTICAL GAUCHO TUNIC DRESS,BLACK,0002,,PT03277,CHOCOLATE MYSTICAL GAUCHO TUNIC DRESS FW25,PAQUETE COMPLETO,BURGOS,,,,DRESSES,TUNIC,DS, 0-2-4-6-8-10-12 ,MAXI 110,HOOK AND EYE,SI,EMBROIDERED,N/A,TE00012417,,MYSTICAL GAUCHO BLACK TUNIC /FALL WINTER 26,,SILK CDC EMBROIDERED FABRIC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AGREGAR PUNTADA EN LAS MANGAS, REVISAR PORQUE EL CUELLO POR EL PESO SE LE ESTA ABRIENDO LA COSTURA",,,,,,,,,,,,,,no crear saldo,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,,,,,,2,,"Referencia no se producirá, se usará la muestra para cumplir con producción",1,,,,,,,,,,,,,,0
156,,MD04011,PT04337,MYSTICAL GAUCHO MINI TUNIC,POISON GREEN,0155,,PT01932,WESTBOUND TUNIC DRESS SS24,PAQUETE COMPLETO,BURGOS,,,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,MINI 41CM,HOOK AND EYE,SI,EMBROIDERED,N/A,TE00012418,,WESTBOUND EMBROIDERED GREEN PANEL,,SILK CDC EMBROIDERED FABRIC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,,,,,,5,,Referencia continua a producción,10,X,1,3,3,2,1,0,0,,,,,,10
157,,MD04016,PT04338,SALTY AIR,,,,PT03271,CHOCOLATE SALTY AIR VEST FW25,JUST FOR SHOW,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,,,,,,TE00012337,,"LUREX JACQUARD, - TARONI, ART FW26 FANTASY BOUQUET BLACK RED 25CM",,LUREX JACQUARD/FAUX SHEARLING,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
158,,MD04054,PT04356,HERENCIAS DEL ALMA VEST,,,#N/A,#N/A,,CANCELADO CORTADO,OSMAN,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,,,,,,,,#N/A,#N/A,-,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
159,,MD04017,PT04339,DARK CHOCOLATE AROMA INVERNAL TOP,DARK CHOCOLATE,2576,N/A,N/A,N/A,APROBADO,FER,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,BACK BUTTONS,NO,N/A,N/A,TE00010784,,"SOLID DOUBLE GGT, SAISILK, COL.144 DARK CHOCOLATE",1.11,SILK CDC,,#N/A,#N/A,#N/A,N/A,N/A,N/A,SI,REF. 262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"4,61 mt",,X,SIN EMPEZAR CANCELADO,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,12,9,7,3,3,,,,,,50,,Referencia continua a producción,50,X,7,9,12,9,7,3,3,,,,,,50
160,,MD04018,PT04340,SPICY RED FESTIVE PERFORMANCE ANKLE DRESS,SPICY RED,0306,,PT02873, FESTIVE PERFORMANCE ANKLE DRESS SS25,APROBADO,CLAUDIA,,,,DRESSES,ANKLE,DS, 0-2-4-6-8-10-12 ,ANKLE 95CM,TIE AT BACK,ONLY THE TOP,EMBROIDERED TASSELS,N/A,TE00012285,,"PRTD SHINY JERSEY, art.091528/2JD VALTROMP DBLVISION-FASAC,FW26 FANTASY BOUQUET MARSALA/RED 25CM",1.30,SHINY JERSEY,TEN0007482,,"SOLID LYCRA, VITA SUTEX, COL.2249 STARFISH",1.50,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,IN HOUSE,BORLAS EN DMC DE 4 CM,N/A,N/A,N/A,,SI,,,,,,,,,"3,38 MT
MOD DE ARTE",,,X,"3,53 MT",,X,TERMINADO,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEDA CON LA TIRA EN CDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,35,41,33,20,15,6,,,,,,170,,Referencia continua a producción,170,X,20,35,41,33,20,15,6,,,,,,170
161,,MD04060,PT04423,CHOCOLATE SALTY AIR VEST,CHOCOLATE / ECRU,5324,,PT03271,CHOCOLATE SALTY AIR VEST FW25,CANCELADO POR COMERCIAL,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,HOOK AND EYE,SI,N/A,N/A,TE00009153,,"LEATHER ANTE COL.BRANDY, LAJARA",N/A,LEATHER/ FAUX SHEARLING,,#N/A,#N/A,#N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"SIN IDENTIFICAR:
PENDIENTE ASGINAR PRODUCCIÓN",CORTE CUERO GAMO EXTERNO,$144.000,,si pero se cancelo,,,,,,,,,,,,X,,,X,#N/A,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO LLEGO LA REFERENCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
162,,MD04019,PT04352,NONCONFORMIST PANT,BLACK,0002,N/A,N/A,N/A,CANCELADO POR COMERCIAL,OSMAN,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,PANTS 110 CM,FRONT BUTTONS,NO,N/A,N/A,TE00005391,,SOLID LI MERINO NATURAL ST MANAROLA710 117BLACK,"1,5",WOOL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,CANCELADA,,,,,,,,,,,,X,"1,35 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REVIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
163,,MD04020,PT04341,POÉTICO PANT,,,N/A,N/A,N/A,JUST FOR SHOW,MARGARITA,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,,,#N/A,#N/A,DENIM,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
164,,MD04021,PT04342,COXY LUXE,,,N/A,N/A,N/A,CANCELADO CORTADO,YAMILET,,,,OUTWEAR,,OW, 0-2-4-6-8-10-12 ,,,,,,te00011258,,"JERSEY LUREX ART. 64248 DIANAMLUX - E MIROGLIO, COL. BLACK #0Y8",1.30,JERSEY LUREX,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
165,,MD04022,PT04343,REDWOOD INHERENT DESTINY MIDI DRESS ,REDWOOD,0166,,PT00072,INHERENT DESTINY MIDI DRESS - FW21,CANCELADO POR COMERCIAL,BURGOS,,,,DRESSES,MIDI,DS, 0-2-4-6-8-10-12 ,85 CM,BACK ZIPPER AND BUTTOM,ONLY THE TOP,EMBROIDERED,N/A,TE00004986,,CREPE BIRDS 177 71 RUST,1.44,CREPE BIRDS,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA SOLO EN TOP,N/A,N/A,N/A,IN HOUSE,BORDADO EN MANGA Y CINTURA CON TECNICA BOSQUECITO,N/A,N/A,N/A,,CANCELADA,,,,,,,,,"5,81 MT",,,X,1.83MT,,X,TERMINADO,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asegurar q no quede la sisa curva si no frankie cuadradita,,,,QUEDA LARGO 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
166,,MD04023,PT04344,CREPE RUST DARK PETALS PANT,,,N/A,N/A,N/A,JUST FOR SHOW,FER,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00004986,,CREPE BIRDS 177 71 RUST,1.44,CREPE BIRDS,N/A,N/A,N/A,N/A,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA QUEDA PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
167,,MD04024,PT04345,,,,N/A,N/A,N/A,CANCELADO CORTADO,FER,,,,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,,,TE00005391,,SOLID LI MERINO NATURAL ST MANAROLA710 117BLACK,"1,5",WOOL,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
168,,MD04025,PT04346,BRALETTE,,,N/A,N/A,N/A,JUST FOR SHOW,MARIA DEL MAR,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00010165,,"LIGHT CHANTILLY, ART. 371Q17 SOLSTIS, COL. G131 BLACK",1.31,-,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
169,,MD04055,PT04357,EASINESS LEGGINS,,,,PT00366,THE DARK SIDE LEGGINGS - FW21,JUST FOR SHOW,MARIA DEL MAR,,,,PANTS,LEGGINS,PS, XS-S-M-L-XL ,,,,N/A,N/A,TE00012379,,"SOLID LYCRA, art.ECO 225AX S- MAGLIFICIO RIPA COL.BLACK",1.65,LYCRA,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La pieza de pretina que cae que sea en charmuesse negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
170,,MD04061,PT04353,LEOPARD CHARMED,,,,PT01646,LEOPARD CHARMED LIFE VEST FW23,JUST FOR SHOW,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00008848,,FAUX FUR 85005 COL.16504 LEOPARD - de BALL,"1,5",-,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JUST FOR SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
171,,MD04062,PT04354,REIMAGINED VEST,,,,PT03271,CHOCOLATE SALTY AIR VEST FW25,JUST FOR SHOW,FER,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,,,N/A,N/A,TE00008723,,"SOLID VELVET, ESPERIA.2, BLACK T",1.35,VELVET/FAUX SHEARLING,TE00008973,,"SOLID PALM JACQUARD TOBAGO/5704/140, RATTI, BLACK 0002-A","1,4",N/A,N/A,N/A,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,SIN EMPEZAR CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
172,,-,-,,,,,PT01445,NAVASATRI MINI DRESS PF23,CANCELADO SIN CORTAR,CLAUDIA,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,,,TE00012317,,"PRINTED JACQUARD, art.RODI - LISA, ART FW26 BEETTLE WINDOWS ECRU BLACK 45CM",1.44,PRINTED JACQUARD,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARADO POR EL MOMENTO,,CANCELADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
173,,MD04026,PT04347,SLEEP BEAUTY DRESS,,,N/A,N/A,N/A,JUST FOR SHOW,BURGOS,,,,DRESSES,,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00007151,,STRETCH SILK CHARMEUSE 28MM BLACK,1.40,CHARMEUSE,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
174,,MD04027,PT04348,CHARMEUSE SANCTUARY BLOOM SKIRT ,,,N/A,N/A,N/A,CANCELADO CORTADO,MARIA DEL MAR,,,,SKIRTS,,SK, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00007151,,STRETCH SILK CHARMEUSE 28MM BLACK,1.40,CHARMEUSE,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
175,,MD04028,PT04349,SILK ESSENTIAL,,,N/A,N/A,N/A,CANCELADO CORTADO,YAMILET,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00009908,,"PALMNIMAL JACQUARD, ART30727 TARONI, DIS.701461, COL. ECRU",1.37,PALMNIMAL JACQUARD,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MENOS DRAPEADO, MAS MUSCULOSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
176,,MD04029,PT04350,SILK METALLIC BLACK INTRICATE ISLAND TOP,BLACK / GOLD,5602,,PT04162,BLACK/ECRU INTRICATE ISLANDS TOP PF26,APROBADO,CLAUDIA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,BACK BUTTONS,NO,WITH SCARF,N/A,TE00009040,,"SOLID SILK METALLIC STRIPES, PREVIEW, BLACK",1.37,SILK METALLIC,N/A,N/A,N/A,N/A,N/A,N/A,SI,SI,REF. 200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"2,45 MT
MOD DE ARTE",,,X,"3,89 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ponerle cuello que sea drapeado con botones. 

Revisar costura del centro delantero",,,,,,,,,,,QUEDA CON ESTOLA POR GABI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,12,16,10,4,1,,,,,,53,,Referencia continua a producción,53,X,2,8,12,16,10,4,1,,,,,,53
